dateType,name,important_date,publisher,description,source
MULTI_FAITH,Advent,14/12/2024,Faith Communities Council of Victoria,1-24 December 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,15/12/2024,Faith Communities Council of Victoria,1-24 December 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,16/12/2024,Faith Communities Council of Victoria,1-24 December 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,17/12/2024,Faith Communities Council of Victoria,1-24 December 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,18/12/2024,Faith Communities Council of Victoria,1-24 December 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,19/12/2024,Faith Communities Council of Victoria,1-24 December 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,20/12/2024,Faith Communities Council of Victoria,1-24 December 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,21/12/2024,Faith Communities Council of Victoria,1-24 December 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,22/12/2024,Faith Communities Council of Victoria,1-24 December 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,23/12/2024,Faith Communities Council of Victoria,1-24 December 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Advent,24/12/2024,Faith Communities Council of Victoria,1-24 December 2024,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Bodhi Day,8/12/2024,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Christmas,25/12/2024,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,26/12/2024,Faith Communities Council of Victoria,26 December 2024 - 2 January 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,27/12/2024,Faith Communities Council of Victoria,26 December 2024 - 2 January 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,28/12/2024,Faith Communities Council of Victoria,26 December 2024 - 2 January 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,29/12/2024,Faith Communities Council of Victoria,26 December 2024 - 2 January 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,30/12/2024,Faith Communities Council of Victoria,26 December 2024 - 2 January 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,31/12/2024,Faith Communities Council of Victoria,26 December 2024 - 2 January 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,1/01/2025,Faith Communities Council of Victoria,26 December 2024 - 2 January 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Hanukkah,2/01/2025,Faith Communities Council of Victoria,26 December 2024 - 2 January 2025,http://www.faithvictoria.org.au/calendar
DAYLIGHT_SAVING,Daylight Savings Starts,1/10/2023,Business Victoria,Daylight Saving Time begins at 2am on the first Sunday in October when clocks are put forward one hour,https://business.vic.gov.au/business-information/daylight-saving
DAYLIGHT_SAVING,Daylight Savings Ends,7/04/2024,Business Victoria,Daylight Saving Time ends at 2am (3am Daylight Saving Time) on the first Sunday in April when clocks are put back one hour,https://business.vic.gov.au/business-information/daylight-saving
DAYLIGHT_SAVING,Daylight Savings Starts,6/10/2024,Business Victoria,Daylight Saving Time begins at 2am on the first Sunday in October when clocks are put forward one hour,https://business.vic.gov.au/business-information/daylight-saving
DAYLIGHT_SAVING,Daylight Savings Ends,6/04/2025,Business Victoria,Daylight Saving Time ends at 2am (3am Daylight Saving Time) on the first Sunday in April when clocks are put back one hour,https://business.vic.gov.au/business-information/daylight-saving
SCHOOL_TERM,Term 1 2026 - Start date - students start 28 January in government schools,27/01/2026,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 2 2026 - Start date,20/04/2026,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 3 2026 - Start date,13/07/2026,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 4 2026 - Start date,5/10/2026,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 1 2026 - End date,2/04/2026,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 2 2026 - End date,26/06/2026,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 3 2026 - End date,18/09/2026,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 4 2026 - End date,18/12/2026,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 1 2027 - Start date - students start 28 January in government schools,27/01/2027,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 2 2027 - Start date,12/04/2027,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 3 2027 - Start date,12/07/2027,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 4 2027 - Start date,4/10/2027,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 1 2027 - End date,25/03/2027,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 2 2027 - End date,25/06/2027,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 3 2027 - End date,17/09/2027,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 4 2027 - End date,17/12/2027,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 1 2028 - Start date - students start 28 January in government schools,27/01/2028,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 2 2028 - Start date,18/04/2028,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 3 2028 - Start date,17/07/2028,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 4 2028 - Start date,9/10/2028,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 1 2028 - End date,31/03/2028,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 2 2028 - End date,30/06/2028,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 3 2028 - End date,22/09/2028,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 4 2028 - End date,21/12/2028,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 1 2029 - Start date - students start 30 January in government schools,29/01/2029,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 2 2029 - Start date,16/04/2029,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 3 2029 - Start date,16/07/2029,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 4 2029 - Start date,8/10/2029,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 1 2029 - End date,29/03/2029,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 2 2029 - End date,29/06/2029,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 3 2029 - End date,21/09/2029,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 4 2029 - End date,21/12/2029,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 1 2030 - Start date - students start 30 January in government schools,29/01/2030,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 2 2030 - Start date,23/04/2030,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 3 2030 - Start date,15/07/2030,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 4 2030 - Start date,7/10/2030,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 1 2030 - End date,5/04/2030,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 2 2030 - End date,28/06/2030,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 3 2030 - End date,20/09/2030,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
SCHOOL_TERM,Term 4 2030 - End date,20/12/2030,Department of Education,,https://www.vic.gov.au/school-term-dates-and-holidays-victoria
PARLIAMENT_SITTING,Both Houses sitting,4/02/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,5/02/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,6/02/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/02/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/02/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,20/02/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,4/03/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,5/03/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,6/03/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/03/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/03/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,20/03/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,1/04/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,2/04/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,3/04/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,13/05/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,14/05/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,15/05/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Assembly only,20/05/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,27/05/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,28/05/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Council only sitting,29/05/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,17/06/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/06/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/06/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,29/07/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,30/07/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,31/07/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,12/08/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,13/08/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,14/08/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,26/08/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,27/08/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,28/08/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,9/09/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,10/09/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,11/09/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,14/10/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,15/10/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,16/10/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,28/10/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,29/10/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,30/10/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,18/11/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,19/11/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,20/11/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,2/12/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,3/12/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
PARLIAMENT_SITTING,Both Houses sitting,4/12/2025,Parliament of Victoria,,https://parliament.vic.gov.au/parliamentary-activity/
MULTI_FAITH,Epiphany,6/01/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Birthday of Guru Gobind Singh Ji,6/01/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Nativity (Orthodox),7/01/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Maghi,13/01/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Mahayana New Year,14/01/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pongal,14/01/2025,Faith Communities Council of Victoria,14-17 January 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pongal,15/01/2025,Faith Communities Council of Victoria,14-17 January 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pongal,16/01/2025,Faith Communities Council of Victoria,14-17 January 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Pongal,17/01/2025,Faith Communities Council of Victoria,14-17 January 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Feast of Epiphany (Orthdox),19/01/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lailat at Miraj,27/01/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lunar New Year,29/01/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Magha Puja Day,13/02/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Lailat al Bara'ah,14/02/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Nirvana Day,15/02/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,MahaShivaratri,26/02/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Losar/Tibetan New Year,28/02/2025,Faith Communities Council of Victoria,,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,1/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,2/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,3/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,4/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,5/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,6/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,7/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,8/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,9/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,10/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,11/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,12/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,13/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,14/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,15/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,16/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,17/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,18/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,19/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,20/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,21/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,22/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,23/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,24/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,25/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,26/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,27/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,28/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,29/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Ramadan,30/03/2025,Faith Communities Council of Victoria,1-30 March 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),3/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),4/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),5/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),6/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),7/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),8/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),9/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),10/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),11/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),12/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),13/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),14/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),15/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),16/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),17/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),18/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),19/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),20/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),21/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),22/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),23/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),24/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),25/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),26/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),27/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),28/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),29/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),30/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),31/03/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),1/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),2/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),3/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),4/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),5/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),6/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),7/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),8/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),9/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),10/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),11/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),12/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),13/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),14/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
MULTI_FAITH,Great Lent (Orthodox),15/04/2025,Faith Communities Council of Victoria,3 March - 18 April 2025,http://www.faithvictoria.org.au/calendar
