PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
143697;Centro de Día Privado 'Sanivida Arganzuela';;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c84f3633dcd4f010VgnVCM1000000b205a0aRCRD;PUERTO DE LA CRUZ VERDE;CALLE;V;14;BAJO;;;;MADRID;MADRID;28045;4;LEGAZPI;2;ARGANZUELA;441701;4470913;40.386.773.114.397.400;-36.868.687.170.587.200;915 281 590;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
5419608;Centro de Día Privado 'Sanivida Chamberí';;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;Metro: Bilbao;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=32b37904047c3210VgnVCM1000000b205a0aRCRD;PALAFOX;CALLE;V;17;BAJO;;;;MADRID;MADRID;28010;3;TRAFALGAR;7;CHAMBERI;440505;4475884;4.043.146.067.633.880;-37.014.352.600.946.000;915 938 355;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
5664261;Centro de Día Privado 'Trébol';;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;Renfe: Puente Alconcer;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66983aa949f38210VgnVCM1000000b205a0aRCRD;PALOMARES;CALLE;V;71;;;;;MADRID;MADRID;28021;;SAN ANDRÉS;;VILLAVERDE;439333;4466612;40.347.849.280.787.200;-37.143.685.515.861.200;917 969 059;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
5106;Centro de Educación Especial El Despertar;;;;Bus: 39, 131 Metro: Empalme;Enseñanzas  Educación especial:  Educación infantil Educación Básica Obligatoria Transición vida adulta  En el Centro se encuentra la Asociación El Despertar;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a747b503a71c010VgnVCM1000000b205a0aRCRD;ADONIS;CALLE;NUM;1;;;;;MADRID;MADRID;28024;7;LAS AGUILAS;10;LATINA;434314;4470957;403.866.197.264.309;-3.773.910.285.133.270;915 188 127;915 188 127;colegio@eldespertar.es;/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial
106258;Centro de Educación de Personas Adultas (CEPA) Distrito Centro;;;;Metro: Noviciado (línea 2), San Bernardo (líneas 2 y 4), Tribunal (línea 1);Enseñanzas:   Grado A. Capacitación Digital Ampliación cultural. Escritura Creativa Preparación acceso a la universidad para mayores de 25 años Historia del Arte Preparación para  la prueba de conocimientos constitucionales de España Talleres ocupacionales cofinanciados Talleres operativos para alumnado con discapacidad Enseñanzas iniciales básicas para personas adultas (LOE) Educación Secundaria obligatoria para personas adultas (LOE-LOMCE) Español para extranjeros Cursos a distancia soporte telemático: Aula Mentor Inglés Informática;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0aea8899fc81c010VgnVCM1000000b205a0aRCRD;SAN BERNARDO;CALLE;V;70;2;;;;MADRID;MADRID;28004;5;UNIVERSIDAD;1;CENTRO;440078;4475389;40.426.986.172.289;-37.064.088.965.008.000;915 329 959;915 329 959;cepa.centro.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos
6576;Centro de Educación de Personas Adultas (CEPA) Hortaleza - Mar Amarillo;;;;Metro: San Lorenzo (Línea 4);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a1b3b54d771c010VgnVCM1000000b205a0aRCRD;MAR AMARILLO;CALLE;V;21;;;;;MADRID;MADRID;28033;4;PINAR DEL REY;16;HORTALEZA;445660;4480645;40.474.711.439.309.300;-3.641.055.179.806.180;917 637 790;913 820 234;cepa.maramarillo.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos
12795573;Centro de Especialidades Periférico Hermanos García Noblejas;"El acceso por la C/ Peñascales n&amp;ordm;2 (entrada de ambulancias, sillas de bebés y sillas eléctricas) está habilitado para suprimir barreras arquitectónicas. Este Centro presta atención continuada como centro de continuidad de cuidados de enfermería sábados, domingos y festivos de 9 a 21 horas.";;;Metro: O'Donnell (línea 6);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=110b026f6d937910VgnVCM2000001f4a900aRCRD;DOCTOR ESQUERDO;CALLE;V;45;;;;;MADRID;MADRID;28028;3;FUENTE DEL BERRO;4;SALAMANCA;443287;4474984;4.042.356.377.833.370;-36.685.401.963.757.800;"91 5742187
91 5742389";;;/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas
4844;Centro de Natación Mundial 86 (M - 86);;Apertura de la instalación:   De lunes a viernes 8 a 22 horas. Sábado y domingo de 9 a 11 horas.   Oficina: de lunes a viernes de 9 a 14 horas.;Las instalaciones que componen este centro deportivo son:  Piscina de 8 calles al aire libre (con cubierta textil) Piscina de 10 calles (con cubierta de hormigón) Piscina de bebés de chapoteo al aire libre Vaso recepción toboganes Piscina recreativa infantil al aire libre Piscina de saltos cubierta Pileta de calentamiento de saltos/ piscina de bebés cubierta. Piscina de aprendizaje cubierta Gimnasio musculación Gimnasio multiusos Aula del deporte Vestuarios y duchas Cafetería-restaurante Oficinas Sala de máquinas Sala de calderas;Metro: Sainz de Baranda (líneas 6 y 9);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3803b54d771c010VgnVCM1000000b205a0aRCRD;JOSE MARTINEZ DE VELASCO;CALLE;V;3;;;;;MADRID;MADRID;28007;3;ESTRELLA;3;RETIRO;443394;4474091;4.041.552.303.421.350;-36.671.968.290.312.100;914 095 351;;cnmundial86@madrid.org;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
12630267;Centro de atención e información de la Agencia de la Seguridad Social (CAISS) nº 11 Peñagrande;;Atención presencial con cita previa obligatoria.   Cita previa en:     http://run.gob.es/solicitarcita  901 106 570 / 915 412 530;Servicios que se atienden con cita previa obligatoria:   Solicitud de pensión de jubilación Solicitud de pensiones del área internacional Solicitud del Ingreso Mínimo Vital Registro en Cl@ve   Resto de información y gestiones por vía telemática y canales alternativos:  Teléfonos información general: 901 166 565 / 915 421 176 Web:  www.seg-social.es    Asistente virtual ISSA   Tu Seguridad Social   Sede electrónica;Metro: Avenida de la Ilustración (línea 7);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9f2fbf5a03f3910VgnVCM2000001f4a900aRCRD;ISLA DE AROSA;CALLE;V;20;;;;;MADRID;MADRID;28035;3;PEÑA GRANDE;8;FUENCARRAL-EL PARDO;439263;4481448;4.048.150.520.904.090;-3.716.594.268.896.710;901 166 565 / 915 421 176 (información);;;/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial
7066;Centro de atención e información de la Agencia de la Seguridad Social (CAISS) nº 14 Maldonado;;Atención presencial con cita previa obligatoria.   Cita previa en:     http://run.gob.es/solicitarcita  901 106 570 / 915 412 530;Servicios que se atienden con cita previa obligatoria:   Solicitud de pensión de jubilación Solicitud de pensiones del área internacional Solicitud del Ingreso Mínimo Vital Registro en Cl@ve   Resto de información y gestiones por vía telemática y canales alternativos:  Teléfonos información general: 901 166 565 / 915 421 176 Web:  www.seg-social.es    Asistente virtual ISSA   Tu Seguridad Social   Sede electrónica;Metro: Núñez de Balboa, Rubén Darío (línea 5);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d47f93e5fd61c010VgnVCM1000000b205a0aRCRD;MALDONADO;CALLE;V;2;;;;;MADRID;MADRID;28006;6;CASTELLANA;4;SALAMANCA;441808;4476147;4.043.393.898.269.960;-3.686.078.537.410.480;901 166 565 / 915 421 176 (información);;;/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial
180181;Centro de atención e información de la Agencia de la Seguridad Social (CAISS) nº 15 Delicias - Usera;;Atención presencial con cita previa obligatoria.   Cita previa en:     http://run.gob.es/solicitarcita  901 106 570 / 915 412 530;Servicios que se atienden con cita previa obligatoria:   Solicitud de pensión de jubilación Solicitud de pensiones del área internacional Solicitud del Ingreso Mínimo Vital Registro en Cl@ve   Resto de información y gestiones por vía telemática y canales alternativos:  Teléfonos información general: 901 166 565 / 915 421 176 Web:  www.seg-social.es    Asistente virtual ISSA   Tu Seguridad Social   Sede electrónica;Metro: Usera (línea 6);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e82038d60b41c010VgnVCM2000000c205a0aRCRD;AMOR HERMOSO;CALLE;V;52;;;;;MADRID;MADRID;28026;4;ALMENDRALES;12;USERA;440258;4470693;40.384.692.772.176.400;-37.038.405.656.183.000;901 166 565 / 915 421 176 (información);;;/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial
7056;Centro de atención e información de la Agencia de la Seguridad Social (CAISS) nº 4 Vallecas;;Atención presencial con cita previa obligatoria.   Cita previa en:     http://run.gob.es/solicitarcita  901 106 570 / 915 412 530;Servicios que se atienden con cita previa obligatoria:   Solicitud de pensión de jubilación Solicitud de pensiones del área internacional Solicitud del Ingreso Mínimo Vital Registro en Cl@ve   Resto de información y gestiones por vía telemática y canales alternativos:  Teléfonos información general: 901 166 565 / 915 421 176 Web:  www.seg-social.es    Asistente virtual ISSA   Tu Seguridad Social   Sede electrónica;Metro: Portazgo (línea 1);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8caf93e5fd61c010VgnVCM1000000b205a0aRCRD;PICOS DE EUROPA;CALLE;V;49;;;;;MADRID;MADRID;28038;6;NUMANCIA;13;PUENTE DE VALLECAS;444122;4471744;40.394.425.944.613.100;-36.584.119.975.734.000;901 166 565 / 915 421 176 (información);;;/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial
7058;Centro de atención e información de la Agencia de la Seguridad Social (CAISS) nº 5 Ciudad Lineal;;Atención presencial con cita previa obligatoria.   Cita previa en:     http://run.gob.es/solicitarcita  901 106 570 / 915 412 530;Servicios que se atienden con cita previa obligatoria:   Solicitud de pensión de jubilación Solicitud de pensiones del área internacional Solicitud del Ingreso Mínimo Vital Registro en Cl@ve   Resto de información y gestiones por vía telemática y canales alternativos:  Teléfonos información general: 901 166 565 / 915 421 176 Web:  www.seg-social.es    Asistente virtual ISSA   Tu Seguridad Social   Sede electrónica;Metro: García Noblejas (línea 7);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1df93e5fd61c010VgnVCM1000000b205a0aRCRD;MIGUEL FLETA;CALLE;V;3;;;;;MADRID;MADRID;28037;1;SIMANCAS;20;SAN BLAS-CANILLEJAS;446371;4475846;4.043.152.595.125.060;-36.322.560.393.262.500;901 166 565 / 915 421 176 (información);;;/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial
7059;Centro de atención e información de la Agencia de la Seguridad Social (CAISS) nº 7 Carabanchel;;Atención presencial con cita previa obligatoria.   Cita previa en:    http://run.gob.es/solicitarcita 901 106 570 / 915 412 530;Servicios que se atienden con cita previa obligatoria:   Solicitud de pensión de jubilación Solicitud de pensiones del área internacional Solicitud del Ingreso Mínimo Vital Registro en Cl@ve   Resto de información y gestiones por vía telemática y canales alternativos:  Teléfonos información general: 901 166 565 / 915 421 176 Web:  www.seg-social.es    Asistente virtual ISSA   Tu Seguridad Social   Sede electrónica;Metro: Oporto (líneas 5, 6);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34ef93e5fd61c010VgnVCM1000000b205a0aRCRD;PEDRO DIEZ;AVENIDA;V;19;;;;;MADRID;MADRID;28019;3;SAN ISIDRO;11;CARABANCHEL;437982;4471432;4.039.118.434.144.940;-37.307.263.937.000.900;901 166 565 / 915 421 176 (información);;;/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial
7060;Centro de atención e información de la Agencia de la Seguridad Social (CAISS) nº 8 Villaverde;;Atención presencial con cita previa obligatoria.   Cita previa en:     http://run.gob.es/solicitarcita  901 106 570 / 915 412 530;Servicios que se atienden con cita previa obligatoria:   Solicitud de pensión de jubilación Solicitud de pensiones del área internacional Solicitud del Ingreso Mínimo Vital Registro en Cl@ve   Resto de información y gestiones por vía telemática y canales alternativos:  Teléfonos información general: 901 166 565 / 915 421 176 Web:  www.seg-social.es    Asistente virtual ISSA   Tu Seguridad Social   Sede electrónica;Renfe: Puente Alcocer;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6ff93e5fd61c010VgnVCM1000000b205a0aRCRD;REAL DE PINTO;AVENIDA;V;7;;;;;MADRID;MADRID;28021;1;VILLAVERDE ALTO C.H.;17;VILLAVERDE;440033;4466665;4.034.838.957.407.000;-37.061.100.618.461.000;901 166 565 / 915 421 176 (información);;;/contenido/entidadesYorganismos/OficinasInformacionSeguridadSocial
9176;Centro de donación de sangre de Cruz Roja;;De lunes a viernes, de 9 a 20:30 horas. 24 y 31 de diciembre, abierto de 9 a 14 horas. 25 de diciembre cerrado.;Recuerde que siempre puede donar en los puntos fijos de donación.  Puede consultar los puntos móviles de donación en este enlace.;Metro: Guzman El Bueno (líneas 6 y 7), Cuatro Caminos (líneas 1, 2 y 6).;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a61f7a7e0a61c010VgnVCM1000000b205a0aRCRD;JUAN MONTALVO;CALLE;V;3;;;;;MADRID;MADRID;28040;3;CIUDAD UNIVERSITARIA;9;MONCLOA-ARAVACA;439802;4477685;40.447.642.769.807.900;-3.709.876.518.039.560;914 562 470 / 900 506 819;;;/contenido/entidadesYorganismos/CentrosAtencionMedica/OtrosCentrosMedicos
12020383;Centro de donación de sangre de Cruz Roja Fin de Semana;;Todos los sábados y domingos de 17 a 21 horas. Consultar días de cierre puntuales en su página web.;Puede consultar los puntos fijos de fin de semana en el siguiente enlace. Puede consultar los puntos móviles de donación en https://www.donarsangre.org/donde-donar/.;Metro: San Bernardo (líneas 2 y 4), Quevedo (línea 2);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59ed7ea268d48810VgnVCM1000001d4a900aRCRD;FUENCARRAL;CALLE;V;121;;;;;MADRID;MADRID;28010;3;TRAFALGAR;7;CHAMBERI;440353;4475771;40.430.446.111.465.000;-3.703.198.313.510.840;900 506 819;;;/contenido/entidadesYorganismos/CentrosAtencionMedica/OtrosCentrosMedicos
77520;Centro de día Argüelles;;;Centro de día para personas con discapacidad física;"Metro: Moncloa (líneas 3, 6)  Bus: 2, 16, 61  Bicimad: Estación 199 (Calle Fernando el Católico n&amp;ordm; 61)";;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c588ed67151c010VgnVCM2000000c205a0aRCRD;ANDRES MELLADO;CALLE;V;31;;;;;MADRID;MADRID;28015;1;GAZTAMBIDE;7;CHAMBERI;439392;4476134;4.043.364.271.681.340;-37.145.658.372.075.600;915 495 062;;;/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad
133823;Centro de día Funprodami;;;Centro de día para personas con discapacidad intelectual.;Bus: 57, 144  Cercanías: Asamblea de Madrid-Entrevías (C2, C7);;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=32dd15a11a81c010VgnVCM1000000b205a0aRCRD;GARCIA MIRANDA;CALLE;V;4;;;;;MADRID;MADRID;28018;2;SAN DIEGO;13;PUENTE DE VALLECAS;443627;4470483;4.038.303.190.435.410;-36.641.521.212.637.600;915 077 986;;;/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad
7191698;Centro de día San Alfonso;;;Centro de día para personas con discapacidad intelectual.;Bus: 131, 6, 60, 116, 78, 81;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec7b7006ac072410VgnVCM1000000b205a0aRCRD;RAFAELA YBARRA;AVENIDA;V;75;BAJO;;;;MADRID;MADRID;28026;7;PRADOLONGO;12;USERA;439579;4470007;4.037.846.222.434.230;-37.117.800.681.016.500;915 696 548 / 915 691 606;;;/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad
11285436;Centro de día y centro de rehabilitación Fundación Manantial para personas con trastorno mental grave de Barajas;;;Centro de día y centro de rehabilitación para personas con enfermedad mental crónica.;Bus: 101, 105, 115;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4e5a178d9156710VgnVCM1000001d4a900aRCRD;HERMANOS FALCO Y ALVAREZ DE TOLEDO;PLAZA;V;1;;;;;MADRID;MADRID;28042;3;CASCO H.BARAJAS;21;BARAJAS;451000;4480474;404.735.113.714.068;-357.805.132.010.274;913 010 893;;;/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad
51238;Centro de día y centro ocupacional para la atención al funcionamiento de personas con patología dual Pardo Valcarce;;;Centro de día y centro ocupacional para personas con discapacidad intelectual.;Metro: Paco de Lucía (línea 9)  Bus: 134, 170, 178;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e965598d1351c010VgnVCM1000000b205a0aRCRD;MONASTERIO DE LAS HUELGAS;CALLE;V;15;;;;;MADRID;MADRID;28049;7;MIRASIERRA;8;FUENCARRAL-EL PARDO;440077;4483730;4.050.212.487.356.600;-37.071.987.746.336.100;917 355 790;;;/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad
11847716;Centro de día y residencia Medinaceli para personas con discapacidad intelectual;;;Residencia y centro de día para personas con discapacidad intelectual.;Metro: Guzmán el Bueno (línea 6, 7)  Bus: 45, 2, C1, F, C2, 44;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=609508efba674810VgnVCM1000001d4a900aRCRD;ESTUDIANTES;CALLE;V;3;;;;;MADRID;MADRID;28040;3;CIUDAD UNIVERSITARIA;9;MONCLOA-ARAVACA;439576;4477584;4.044.672.150.500.690;-3.712.527.732.281.530;918 154 470;;;/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad
175151;Centro de día, centro ocupacional y residencia APADEMA;;;Centro de día, centro ocupacional y residencia para personas con discapacidad intelectual.;Metro: Mirasierra (línea 9)  Bus: 133, 134;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=901c14c4d661c010VgnVCM1000000b205a0aRCRD;MORALZARZAL;CALLE;V;73;;;;;MADRID;MADRID;28034;7;MIRASIERRA;8;FUENCARRAL-EL PARDO;439392;4482998;40.495.481.283.296.400;-37.152.153.401.473.800;917 364 169;;;/contenido/entidadesYorganismos/AsociacionesAccionSocial
10863039;Centro de rehabilitación INDANE;;;Centro de rehabilitación para personas con discapacidad física.;Metro: Canal (línea 2, 7)  Bus: 2, 12;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7ca40fd4f638610VgnVCM1000001d4a900aRCRD;VALLEHERMOSO;CALLE;V;100;BAJA;;;;MADRID;MADRID;28003;6;VALLEHERMOSO;7;CHAMBERI;439947;4476790;4.043.959.649.590.140;-37.080.805.370.600.900;910 745 555 / 686 087 677;;;/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad
11532115;Centro de rehabilitación Orpea Madrid Mirasierra;;;Centro de rehabilitación para personas con discapacidad física.;Metro: Mirasierra (línea 9)  Bus: 49;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=098353f6a7d4d710VgnVCM2000001f4a900aRCRD;VENTISQUERO DE LA CONDESA;AVENIDA;V;46;BAJA;;;;MADRID;MADRID;28035;7;MIRASIERRA;8;FUENCARRAL-EL PARDO;439162;4482910;4.049.467.303.163.570;-37.179.277.349.273.400;914 488 801 / 679 407 472;;;/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad
7827714;Centro de rehabilitación y recuperación y residencia Medinaceli;;;Residencia y centro de rehabilitación para personas con discapacidad física.;Metro: Alto del Arenal (línea 1)  Bus: 57, 58, 103, 143;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6598e738bdca410VgnVCM1000000b205a0aRCRD;RAMIREZ TOME;CALLE;V;38;;;;;MADRID;MADRID;28038;5;PORTAZGO;13;PUENTE DE VALLECAS;445128;4471110;4.038.878.570.721.140;-3.646.501.329.650.500;913 807 630;;;/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad
133488;Centro ocupacional y residencia Carabanchel;;;Centro ocupacional y residencia para personas con discapacidad intelectual.;Bus: 34, 35;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dfd86da0aa81c010VgnVCM1000000b205a0aRCRD;GENERAL RICARDOS;CALLE;V;177;;;;;MADRID;MADRID;28025;5;PUERTA BONITA;11;CARABANCHEL;437487;4470773;40.385.207.193.828.900;-37.364.894.865.229.400;914 656 308 / 914 628 614;;;/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad
10605448;Centro ocupacional y residencia Fundación ALAS Madrid;;;Centro ocupacional y residencia para personas con discapacidad intelectual.;Metro: Pavones (línea 9)  Bus: 8, 20;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b6ef81878231610VgnVCM1000001d4a900aRCRD;ENCOMIENDA DE PALACIOS;CALLE;V;235;;;;;MADRID;MADRID;28030;1;PAVONES;14;MORATALAZ;446044;4472095;4.039.771.732.231.810;-3.635.794.572.225.080;917 724 300;;;/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad
4715;Club Deportivo Somontes;;El Club permanece abierto todos los días de la semana, de lunes a viernes de 9.00 a 23.00 (horario de verano) y los fines de semana de 9.00 a 22.00. En las fiestas el Club abre en su horario normal, a excepción de los días 1 y 6 de enero y 25 de diciembre. La recepción del edificio principal y la del golf abre entre semana de 9:00 a 21:00, sábados y domingos de 9:00 a 15:00;Tenis.   Pádel.   Golf.   Patinaje   Pickleball   Fitness.   Pista poliderpotiva.  Kids área  2 piscinas olímpicas y 2 infantiles.;Bus: 601, 602.;Todos los días de las semana de 9 a 22 horas. Cerrado los días 1 de enero y 24, 25 y 31 de diciembre.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=56b8a4ea6871c010VgnVCM1000000b205a0aRCRD;EL PARDO;CARRETERA;V;3;;;;;MADRID;MADRID;28035;3;CIUDAD UNIVERSITARIA;9;MONCLOA-ARAVACA;437623;4476316;40.435.153.638.165.200;-3.735.435.326.100.100;913 163 434;;hola@cdsomontes.com;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPadel
