NOMBRE,IDNOMBRE,tieneInstalacionesDeportivas,tieneWifi,generoAlumnos,TRANSPORTE,Cercanias,Cercanias Lines,Cercanias Station,Metro,Metro_Station,metro_line,Bus,bus_line,Superfice m²,ACCESIBILIDAD,NOMBRE-VIA,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO,TipoInstalacion
Centro Deportivo Municipal La Bombilla,Centro-Deportivo-Municipal-La-Bombilla,,,,"Metro: Príncipe Pío.  Bus: 46, A, 160, 161.  Renfe: Príncipe Pío.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para  14  bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .","Renfe: Príncipe Pío (Líneas C1, C7, C10)","C-1
C-7
C-10",Príncipe Pío,Metro: Príncipe Pío,Príncipe Pío,,"Bus: 46, A, 160, 161","46
160
161",,Accesible,SENDA DEL REY,8,MADRID,MADRID,28008,CASA DE CAMPO,MONCLOA-ARAVACA,40.43267260040589,-3.731936574991669,"917588677
915592090
649841445",idmlabombilla@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasTenisBadminton,CentrosEspaciosDeporte
Centro Deportivo Municipal La Cebada (antigua La Latina),Centro-Deportivo-Municipal-La-Cebada-(antigua-La-Latina),,,,"Metro: La Latina L5.  Bus:  2, 17, 18, 23, 35, 60.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .",,,,Metro: La Latina L5,La Latina L5,5,"Bus:  2, 17, 18, 23, 35, 60","2
17
18
23
35
60",,"Accesible
Señalización podotáctil",CEBADA,15,MADRID,MADRID,28005,PALACIO,CENTRO,40.410546084176566,-3.70940146763504,697121149,info@cdmlacebada.com,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal La Chopera,Centro-Deportivo-Municipal-La-Chopera,,,,"Metro: Atocha, Retiro.  Bus: 1, 2, 15, 19, 28, 146.  Renfe: Atocha.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 12bicicletas.  Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .","Renfe: Atocha C1,C2,C3,C4,C5,C6,C7,C8 y C10","C-1
C-2
C-3
C-4
C-5
C-6
C-7
C-8
C-10",Atocha,"Metro: Atocha, Retiro","Atocha, Retiro",,"Bus: 1, 2, 15, 19, 28, 146","1
2
15
19
28
146",,Accesible,FERNAN NUÑEZ,3,MADRID,MADRID,28009,LOS JERONIMOS,RETIRO,40.41167030849678,-3.6856756521012146,914201154,idmlachopera@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal La Elipa,Centro-Deportivo-Municipal-La-Elipa,,,,"Metro: Estrella.  Bus: 71 , 113.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 30 bicicletas.  Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones.",,,,Metro: Estrella,Estrella,,"Bus: 71 , 113","71
113",,Accesible,ALCALDE GARRIDO JUARISTI,17,MADRID,MADRID,28030,MEDIA LEGUA,MORATALAZ,40.41433123768487,-3.6559498758522833,914303511,idmlaelipa@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal La Fundi,Centro-Deportivo-Municipal-La-Fundi,,,,"Metro: Legazpi, Arganzuela Planetario   Bus: 8, 19, 45, 47, 59, 76, 85  Bicicleta:  El centro dispone de aparcabicicletas exterior con capacidad para 5 bicicletas  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Legazpi, Arganzuela Planetario","Legazpi, Arganzuela Planetario",,"Bus: 8, 19, 45, 47, 59, 76, 85","8
19
45
47
59
76
85",,Accesible,ALICANTE,14,MADRID,MADRID,28045,DELICIAS,ARGANZUELA,40.39437715885103,-3.691341060146108,"914305871
915288879",idmlafundi@madrid.es - JMD Arganzuela ? ID La Fundi,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal La Masó- Luis de la Fuente,Centro-Deportivo-Municipal-La-Maso--Luis-de-la-Fuente,,,,"Metro: Herrera Oria , Lacoma, Avenida de la Ilustración.  Bus: 49, 64, 83, 124, 134.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .     Parking  público gratuito.",,,,"Metro: Herrera Oria , Lacoma, Avenida de la Ilustración","Herrera Oria , Lacoma, Avenida de la Ilustración",,"Bus: 49, 64, 83, 124, 134","49
64
83
124
134",,"Accesible
Señalización podotáctil
Bucle de inducción magnético",MASO,80,MADRID,MADRID,28034,MIRASIERRA,FUENCARRAL-EL PARDO,40.48442599932086,-3.7144222564719858,917397555,idmlamaso@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Lago Casa de Campo,Centro-Deportivo-Municipal-Lago-Casa-de-Campo,,,,"Metro: Lago , Puerta del Ángel.  Bus: 31 , 33 , 36 , 39 , 65 , 138.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 10 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Lago , Puerta del Ángel","Lago , Puerta del Ángel",,"Bus: 31 , 33 , 36 , 39 , 65 , 138","31
33
36
39
65
138",,Accesible,EMBARCADERO,8,MADRID,MADRID,28011,CASA DE CAMPO,MONCLOA-ARAVACA,40.417013097503705,-3.7314952685679943,914644610,idmlagocc@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Embarcaderos,CentrosEspaciosDeporte
Centro Deportivo Municipal Las Cruces,Centro-Deportivo-Municipal-Las-Cruces,,,,"Metro: Aluche , Eugenia de Montijo.  Bus: 121 , 131 , 139.  Renfe: Aluche.  Bicicleta:  El centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Renfe: Aluche C5,C-5,Aluche,"Metro: Aluche , Eugenia de Montijo","Aluche , Eugenia de Montijo",,"Bus: 121 , 131 , 139","121
131
139",,Accesible,POBLADOS,72,MADRID,MADRID,28044,LAS AGUILAS,LATINA,40.3788548435727,-3.7562612113384777,915888600,idmlascruces@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,CentrosEspaciosDeporte
Centro Deportivo Municipal Los Prunos,Centro-Deportivo-Municipal-Los-Prunos,,,,Metro: Feria de Madrid  Bus: 153  Bicicleta:   El centro dispones de aparcabicicletas exterior con capacidad para 6 bicicletas.,,,,Metro: Feria de Madrid,Feria de Madrid,,Bus: 153,153,,Accesible,PETUNIAS,30,MADRID,MADRID,28042,PALOMAS,HORTALEZA,40.453257453448046,-3.6186956428199863,917432001,recepcion@aqalosprunos.com,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Luis Aragonés,Centro-Deportivo-Municipal-Luis-Aragones,,,,"Metro: Canillas.  Bus: 73, 120.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para10 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Canillas,Canillas,,"Bus: 73, 120","73
120",,"Accesible
Señalización podotáctil
Bucle de inducción magnético",EL PROVENCIO,20,MADRID,MADRID,28043,CANILLAS,HORTALEZA,40.464650948053816,-3.6275877145025817,913003612,idmlaragones@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Margot Moles (Vicálvaro),Centro-Deportivo-Municipal-Margot-Moles-(Vicalvaro),,,,"Metro: San Cipriano, Puerta de Arganda.  Bus: 4 , 100 , 106 , 130.  Renfe: Vicálvaro.  Bicicleta:   El centro dispone de  aparca bicicletas exterior  con capacidad para 10 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",Vicálvaro C2,C-2,Vicálvaro,"Metro: San Cipriano, Puerta de Arganda","San Cipriano, Puerta de Arganda",,"Bus: 4 , 100 , 106 , 130","4
100
106
130",,Accesible,POLIDEPORTIVO,3,MADRID,MADRID,28032,AMBROZ,VICALVARO,40.40914061858403,-3.603264732850392,917769874,idmvicalvaro@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Marqués de Samaranch,Centro-Deportivo-Municipal-Marques-de-Samaranch,,,,"Metro: Puerta de Toledo , Pirámides.  Bus: 17, 36, 41, C, 62.  Renfe: Pirámides.  Bicicleta:  el centro dispone de  aparca bicicletas exterior   con capacidad para 5 bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",Renfe: Pirámides (líneas C1 y C10),"C-1
C-10",Pirámides,"Metro: Puerta de Toledo , Pirámides","Puerta de Toledo , Pirámides",,"Bus: 17, 36, 41, C, 62","17
36
41
62",,"Accesible
Señalización podotáctil
Bucle de inducción magnético",IMPERIAL,20,MADRID,MADRID,28005,IMPERIAL,ARGANZUELA,40.40761501410649,-3.7173807221939192,914220344,idmmsamaranch@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal María Jesús Rosa (La Vaguada),Centro-Deportivo-Municipal-Maria-Jesus-Rosa-(La-Vaguada),,,,"Metro: Barrio del Pilar , Peñagrande.   Bus: 42, 49, 67, 83, 128, 134, 137.",,,,"Metro: Barrio del Pilar , Peñagrande","Barrio del Pilar , Peñagrande",,"Bus: 42, 49, 67, 83, 128, 134, 137","42
49
67
83
128
134
137",,Accesible,MONFORTE DE LEMOS,38,MADRID,MADRID,28029,EL PILAR,FUENCARRAL-EL PARDO,40.47876758357458,-3.7086993281311904,914800476,idmlavaguada@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Piscinas,CentrosEspaciosDeporte
Centro Deportivo Municipal Miguel Guillén Prim,Centro-Deportivo-Municipal-Miguel-Guillen-Prim,,,,"Bus:  54, 103, 142.  Metro: Congosto.  Renfe: Vallecas.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 10 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .",Vallecas C1 C2 C7,"C-1
C-2
C-7",Vallecas,Metro: Congosto,Congosto,,"Bus:  54, 103, 142","54
103
142",,Accesible,FUENTIDUEÑA,6,MADRID,MADRID,28031,CASCO H.VALLECAS,VILLA DE VALLECAS,40.37381855452167,-3.623151468598157,913053451,idmmguillen@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Moratalaz,Centro-Deportivo-Municipal-Moratalaz,,,,"Metro: Pavones.  Bus: 8, 20, 32, 71, 142, 144.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para    interior (10), exterior (8) bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,,,Metro: Pavones,Pavones,,"Bus: 8, 20, 32, 71, 142, 144","8
20
32
71
142
144",,Accesible,VALDEBERNARDO,2,MADRID,MADRID,28030,PAVONES,MORATALAZ,40.39885854572339,-3.632432290214539,"917727100
917727121",idmmoratalaz@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Moscardó,Centro-Deportivo-Municipal-Moscardo,,,,"Metro: Usera.  Bus: 6, 47, 60.",,,,Metro: Usera,Usera,,"Bus: 6, 47, 60","6
47
60",,Accesible,ANDRES ARTEAGA,5,MADRID,MADRID,28026,MOSCARDO,USERA,40.38850290426967,-3.706303079808029,915003940,cdmmoscardo@clubnatacionmadrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Orcasitas,Centro-Deportivo-Municipal-Orcasitas,,,,"Metro: Plaza Elíptica.  Bus: 6, 60, 78, 81, 116, 121, 131.  Renfe: Doce de Octubre, Orcasitas.  Bicicleta:  el centro dispone de  aparca bicicletas exterior   con capacidad para 10 bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",doce de octubre C5,C-5,doce de octubre,Metro: Plaza Elíptica,Plaza Elíptica,,"Bus: 6, 60, 78, 81, 116, 121, 131","6
60
78
81
116
121
131",,"Instalación parcialmente accesible para personas con movilidad reducida
Señalización podotáctil
Bucle de inducción magnético",RAFAELA YBARRA,52,MADRID,MADRID,28026,ZOFIO,USERA,40.37558213858424,-3.71245854352948,914692374,idmorcasitas@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Orcasur,Centro-Deportivo-Municipal-Orcasur,,,,"Bus:  78, 116  Renfe: Orcasitas.  Metro:   San Fermín - Orcasur.    Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 5 bicicletas.",Renfe: Orcasitas (línea C5),C-5,Orcasitas,Metro:   San Fermín - Orcasur,San Fermín - Orcasur,,"Bus:  78, 116","78
116",,Accesible,MOREJA,11,MADRID,MADRID,28041,ORCASUR,USERA,40.37021993373859,-3.6994689006077444,913171062,idmorcasur@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Pabellón Villa de Madrid,Centro-Deportivo-Municipal-Pabellon-Villa-de-Madrid,,,,"Bus: 105 , 112 , 114 , 115 , 151",,,,,,,"Bus: 105 , 112 , 114 , 115 , 151","105
112
114
115
151",,Accesible,BREZOS,6,MADRID,MADRID,28042,ALAMEDA DE OSUNA,BARAJAS,40.46145708324958,-3.5891069291726105,913294219,idmbarajas@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Palomeras,Centro-Deportivo-Municipal-Palomeras,,,,"Transporte más próximo    Metro: Miguel Hernández, Sierra de Guadalupe.  Bus: 54, 103, 142, 143, 58.  Renfe: Vallecas.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 5 bicicletas.",Vallecas C1 C2 C7,"C-1
C-2
C-7",Vallecas,"Metro: Miguel Hernández, Sierra de Guadalupe","Miguel Hernández, Sierra de Guadalupe",,"Bus: 54, 103, 142, 143, 58","54
103
142
143
58",,Accesible,TRANVIA DE ARGANDA,4,MADRID,MADRID,28031,PALOMERAS SURESTE,PUENTE DE VALLECAS,40.38260362230282,-3.6337151808372496,917774901,idmpalomeras@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Paseo de la Dirección,Centro-Deportivo-Municipal-Paseo-de-la-Direccion,,,,"Metro: Francos Rodríguez, Valdeacederas, Valdezarza, Tetuán Bus: 128, 177. Bicicleta: el centro dispone de aparca bicicletas interiores con capacidad para 6 bicicletas.",,,,"Metro: Francos Rodríguez, Valdeacederas, Valdezarza, Tetuán","Francos Rodríguez, Valdeacederas, Valdezarza, Tetuán",,"Bus: 128, 177","128
177",,Accesible,"DIRECCION (entrada por C/Isla de Gomera, 10)",125,MADRID,MADRID,28039,BERRUGUETE,TETUAN,40.462319557096045,-3.706806505404298,919246717,cdmpaseodireccion@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Pepu Hernández,Centro-Deportivo-Municipal-Pepu-Hernandez,,,,"Transporte más próximo    Metro: Las Musas.  Bus: 38 , 140.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 7bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,,,Metro: Las Musas,Las Musas,,"Bus: 38 , 140","38
140",,Accesible,NIZA,8,MADRID,MADRID,28022,ROSAS,SAN BLAS-CANILLEJAS,40.42763842661562,-3.606311072744069,"671356014
912794565",atencionalcliente.pepuhernandez@agoramsp.com,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Peñagrande,Centro-Deportivo-Municipal-Penagrande,,,,"Metro: Peñagrande Bus:  42,126,132,137",,,,Metro: Peñagrande,Peñagrande,,"Bus:  42,126,132,137","42
126
132
137",,Accesible,MONFORTE DE LEMOS,184,MADRID,MADRID,28035,PEÑA GRANDE,FUENCARRAL-EL PARDO,40.476792184653526,-3.717566523014736,911332488,fuencarral@go-fit.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Peñuelas,Centro-Deportivo-Municipal-Penuelas,,,,"Metro: Acacias, Embajadores, Pirámides  Bus: 18, 36, 62  Renfe: Pirámides  Bicicleta:  El centro dispone de aparcabicicletas exterior con capacidad para 5 bicicletas. Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Renfe: Pirámides (líneas C1 y C10),"C-1
C-10",Pirámides,"Metro: Acacias, Embajadores, Pirámides","Acacias, Embajadores, Pirámides",,"Bus: 18, 36, 62","18
36
62",,Accesible,ARGANDA,25,MADRID,MADRID,28005,ACACIAS,ARGANZUELA,40.39865532340664,-3.704959759845779,"915883465
917791205",idmpenuelas@madrid.es; idmarganzuela@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Piscinas,CentrosEspaciosDeporte
Centro Deportivo Municipal Plata y Castañar,Centro-Deportivo-Municipal-Plata-y-Castanar,,,,Bus:  76.   Renfe: Puente Alcocer.,Renfe: Puente Alcocer (C5),C-5,Puente Alcocer,,,,Bus:  76,76,,Accesible,PLATA Y CASTAÑAR,7,MADRID,MADRID,28021,SAN ANDRES,VILLAVERDE,40.34998997348078,-3.7178413073202856,"915051532
915051195",idmpcastanar@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Playa Victoria,Centro-Deportivo-Municipal-Playa-Victoria,,,,"Metro: Tetuán.  Bus:  64, 66, 124, 126, 128.   Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para  5   bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,,,Metro: Tetuán,Tetuán,,"Bus:  64, 66, 124, 126, 128","64
66
124
126
128",,Accesible,HIERBABUENA,2,MADRID,MADRID,28039,BERRUGUETE,TETUAN,40.4592763472204,-3.7021136988422567,915701841,idmpvictoria@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Pradillo,Centro-Deportivo-Municipal-Pradillo,,,,"Metro: Alfonso XIII, Concha Espina.  Bus: 9, 40, 43, 72, 73.  Bicicleta:  El centro dispone de aparcabicicletas exterior   con   capacidad para 25 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,,,"Metro: Alfonso XIII, Concha Espina","Alfonso XIII, Concha Espina",,"Bus: 9, 40, 43, 72, 73","9
40
43
72
73",,"Accesible
Señalización podotáctil
Bucle de inducción magnético",PRADILLO,33,MADRID,MADRID,28002,CIUDAD JARDIN,CHAMARTIN,40.44910622626739,-3.671618277009419,914137105,idmpradillo@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Pueblo Nuevo,Centro-Deportivo-Municipal-Pueblo-Nuevo,,,,"Metro: Ascao.  Bus: 28 , 109.",,,,Metro: Ascao,Ascao,,"Bus: 28 , 109","28
109",,Accesible,FRANCISCO RIOJA,14,MADRID,MADRID,28017,PUEBLO NUEVO,CIUDAD LINEAL,40.43003240158625,-3.638536354805483,913770251,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Raúl González,Centro-Deportivo-Municipal-Raul-Gonzalez,,,,"Bus: 59 , 79.  Renfe:  San Cristóbal.   Metro:   San Cristóbal.    Bicicleta:El centro dispone de aparca bicicletas exterior  con capacidad para 4 bicicletas. Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",Renfe:  San Cristóbal C3,C-3,San Cristóbal,Metro:   San Cristóbal,San Cristóbal,,"Bus: 59 , 79","59
79",,Accesible,BENIMAMET,137,MADRID,MADRID,28021,SAN CRISTOBAL,VILLAVERDE,40.346220026067044,-3.684337728806363,917953792,idmrgonzalez@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal San Blas,Centro-Deportivo-Municipal-San-Blas,,,,"Metro: San Blas.  Bus: 38 , 48 , 153, 4.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 6 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,,,Metro: San Blas,San Blas,,"Bus: 38 , 48 , 153, 4","38
48
153
4",,Accesible,HELLIN,47,MADRID,MADRID,28037,HELLIN,SAN BLAS-CANILLEJAS,40.428933838154435,-3.615229739080561,913209818,idmsanblas@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal San Cristóbal,Centro-Deportivo-Municipal-San-Cristobal,,,,"Metro: San Cristóbal.  Renfe: San Cristóbal.  Bus: 59, 79.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Renfe:  San Cristóbal C3,C-3,San Cristóbal,Metro: San Cristóbal,San Cristóbal,,"Bus: 59, 79","59
79",,Accesible,PINAZO,9,MADRID,MADRID,28021,SAN CRISTOBAL,VILLAVERDE,40.34267317099495,-3.6914487380508842,917950911,idmsancristobal@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal San Fermín,Centro-Deportivo-Municipal-San-Fermin,,,,"Bus: 18, 22, 23, 59, 76, 78, 79, 85, 86, 123.  Metro: Hospital 12 de Octubre, San Fermín.",,,,"Metro: Hospital 12 de Octubre, San Fermín","Hospital 12 de Octubre, San Fermín",12,"Bus: 18, 22, 23, 59, 76, 78, 79, 85, 86, 123","18
22
23
59
76
78
79
85
86
123",,Accesible,SAN MARIO,18,MADRID,MADRID,28041,SAN FERMIN,USERA,40.37530577421291,-3.6927010241442946,914550721,idmsanfermin@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Piscinas,CentrosEspaciosDeporte
Centro Deportivo Municipal San Juan Bautista,Centro-Deportivo-Municipal-San-Juan-Bautista,,,,"Metro: Avenida de la Paz.  Bus: 11, 53,122.  Bicicleta:   El centro dispone de  aparca bicicletas exterior  con capacidad para 3 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,,,Metro: Avenida de la Paz,Avenida de la Paz,,"Bus: 11, 53,122","11
53
122",,Instalación parcialmente accesible para personas con movilidad reducida,TREVIANA,1,MADRID,MADRID,28043,SAN JUAN BAUTISTA,CIUDAD LINEAL,40.44864976316054,-3.6585711797466836,914164259,idmsjbautista@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Santa Ana,Centro-Deportivo-Municipal-Santa-Ana,,,,"Metro: Fuencarral, Tres Olivos.  Bus: 66, 137.  Bicicleta:   El centro dispone de  aparca bicicletas exterior  con capacidad para 5 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,,,"Metro: Fuencarral, Tres Olivos","Fuencarral, Tres Olivos",,"Bus: 66, 137","66
137",,Instalación parcialmente accesible para personas con movilidad reducida,ALAMEDILLAS,5,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,40.49809469315447,-3.696358010199944,919241481,idmsantaana@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,CentrosEspaciosDeporte
Centro Deportivo Municipal Tenis Casa de Campo,Centro-Deportivo-Municipal-Tenis-Casa-de-Campo,,,,"Metro: Lago  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 10 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones",,,,Metro: Lago,Lago,,,,,Accesible,PRINCIPE,2,MADRID,MADRID,28011,CASA DE CAMPO,MONCLOA-ARAVACA,40.421436625700565,-3.735739625664774,914649617,idmteniscc@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasTenisBadminton,CentrosEspaciosDeporte
Centro Deportivo Municipal Triángulo de Oro,Centro-Deportivo-Municipal-Triangulo-de-Oro,,,,"Metro: Plaza de Castilla, Valdeacederas  Bus: 27, 42, 49, 66, 124  Renfe: Chamartín","Renfe: Chamartín C1, C2, C3, C4a, C4b, C7 y C8","C-1
C-2
C-3
C-4
C-7
C-8",Chamartín,"Metro: Plaza de Castilla, Valdeacederas","Plaza de Castilla, Valdeacederas",,"Bus: 27, 42, 49, 66, 124","27
42
49
66
124",,Accesible,BRAVO MURILLO,376,MADRID,MADRID,28020,CASTILLEJOS,TETUAN,40.46512519238624,-3.6928208378255807,915714117,idmtoro@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
Centro Deportivo Municipal Vallecas Verano,Centro-Deportivo-Municipal-Vallecas-Verano,,,,"Metro: Portazgo.  Bus: 10, 54, 58, 103.",,,,Metro: Portazgo,Portazgo,,"Bus: 10, 54, 58, 103","10
54
58
103",,Accesible,ARROYO DEL OLIVAR,51,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,40.390368919782446,-3.657213682860775,915133623,idmvallecas@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Piscinas,CentrosEspaciosDeporte
Centro Deportivo Municipal Vallehermoso,Centro-Deportivo-Municipal-Vallehermoso,,,,"Metro: Islas Filipinas, Canal.  Bus: 2, 12, 202.  Bicicleta:   El centro dispone de  aparca bicicletas exterior.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,,,"Metro: Islas Filipinas, Canal","Islas Filipinas, Canal",,"Bus: 2, 12, 202","2
12
202",,Accesible,FILIPINAS,7,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,40.44064843863945,-3.709053489027435,915902959,vallehermoso@go-fit.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,CentrosEspaciosDeporte
