PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
2130;"Auditorio Nacional de Música";"Organismo dependiente del Instituto Nacional de las Artes Escénicas y de la Música (Ministerio de Cultura). Obra del arquitecto José María García de Paredes, fue inaugurado el 21 de octubre de 1988 y su construcción fue programada dentro del Plan Nacional de Auditorios, destinado a dotar al país de una adecuada infraestructura musical.";"";"";"Metro: Cruz del Rayo (línea 9),  Prosperidad (línea 4)";"";"1,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4a4eb6fbd71c010VgnVCM1000000b205a0aRCRD";"PRINCIPE DE VERGARA";"CALLE";"V";"146";"";"";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"442509";"4477500";"40.44617171623489";"-3.6779351112941345";"913 370 139 / 913 370 140";"";"auditorio.nacional@inaem.cultura.gob.es";"/contenido/entidadesYorganismos/AuditoriosSalasConcierto"
10290812;"Auditorio Parque de la Cuña Verde de Vicálvaro";"";"";"";"Consultar los siguientes enlaces";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1dbca0701d0da510VgnVCM1000001d4a900aRCRD";"CASALARREINA";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"447938";"4473364";"40.4092735487853";"-3.613582880111065";"";"";"";"/contenido/entidadesYorganismos/AuditoriosSalasConcierto"
139451;"Auditorio y sala de exposiciones Paco de Lucía (Latina)";"";"Cerrado durante todo el mes de agosto.";"Sala de exposiciones. Salón de actos y auditorio con aforo máximo de 275 personas.";"Metro de Madrid. Línea 5. Estación: Aluche. Autobuses de la EMT. Líneas: 138, 139, 155, 17. Cercanías RENFE. Línea C 5. Estación: Aluche.";"";"1,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD";"LAS AGUILAS";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"435135";"4470763";"40.38493929920335";"-3.7641963952601154";"915 120 890";"";"";"/contenido/entidadesYorganismos/CentrosCulturales"
169873;"Aula ambiental La Cabaña del Retiro";"Servicio formativo y divulgativo medioambiental (Parque del Retiro): sendas interpretativas, talleres de reciclaje y elementos naturales, huerto ecológico y arboreto, conferencias, visitas a espacios naturales e instalaciones ambientales, certámenes y exposiciones de trabajos relacionados con el medio ambiente, información sobre el Parque, etc. Accesibilidad para personas con movilidad reducida a través de la Puerta del Niño Jesús.";"Horario del centro:    De lunes a sábado, de 10 a 14 y de 15:30 a 19 horas. Domingos y festivos, de 10 a 14 horas. Julio y agosto: de lunes a viernes, de 10 a 14 horas.   Horario de secretaría:   De lunes a sábado, de 10 a 14 y de 15:30 a 19 horas. Domingos y festivos, de 10 a 14 horas. Julio y agosto: de lunes a viernes, de 8 a 15 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.";"Actividades:    Escolares: la Cabaña ofrece una completa oferta para grupos escolares. La duración de las actividades es de alrededor de dos horas y media.  Asociaciones y otros grupos: previa solicitud. La Cabaña ofrece actividades a grupos cerrados de diversan índole. La Cabaña del Retiro ofrece actividades familiares todos los domingos, en horario de 11 a 13 horas y los sábados por la tarde; en invierno de 16:30 a 18 horas y en verano de 17:30 a 19:30 horas. Puntualmente se realizan itinerarios guiados para adultos por el parque del Retiro. Una vez al mes ofrece visitar otra zona verde de Madrid. Curso anual de huerto urbano para adultos.  Todas las actividades de La Cabaña son gratuitas. Se requiere reserva previa a través de correo electrónico, teléfono o de forma presencial. Zona wifi.";"Consulta los siguientes enlaces";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=97521076c081c010VgnVCM1000000b205a0aRCRD";"FERNAN NUÑEZ";"PASEO";"V";"10";"";"";"";"";"MADRID";"MADRID";"28009";"5";"LOS JERONIMOS";"3";"RETIRO";"442360";"4473388";"40.40912277790706";"-3.6793179644920584";"915 133 250 // 915 040 131";"";"aularetiro@gmail.com y huertoaularetiro@gmail.com";"/contenido/entidadesYorganismos/CentrosEducacionAmbiental"
12009216;"Aula celebración examen del taxi";"Los exámenes se realizan en las dependencias del Ayuntamiento de Madrid, situadas en la C/ Albarracín n.&amp;ordm; 33, 1&amp;ordf; planta. El acceso es a través de la entrada principal del edificio y antes de acceder al aula del examen se ha de superar un control de seguridad,";"Los horarios varian según cada convocatoría de examen. Sólo se permite el acceso durante la realización de los examenes a las personas en los listados de convocatorias.";"WIFI gratuito de acceso libre en el edificio.";"Metro: Garcia Noblejas - Línea 7  Autobuses:  4, 28, 38, 48, 70, 105  Aparcamiento:  Av. de la Institución Libre de Enseñanza, 43, 28037 Madrid Calle. de Albarracín, 27, 28037 Madrid. Abierto hasta las 22:00.    Aparcamiento Motos: calle Albarracín, 40. Abierto 24 horas.";"Información de accesibilidad:   Los baños son accesibles. El recinto dispone de dos plazas de aparcamiento de vehículos para titulares de la tarjeta de estacionamiento para personas con movilidad reducida. Las instalaciones cuentan con rampa de acceso. La oficina es accesible y transitable en la mayor parte de su recorrido. Existen ascensores a la primera planta al aula de examen. Existen carteles de localización en lenguaje braille, y se dan avisos hablados de turnos.";"2,5";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4fbde6347d008810VgnVCM1000001d4a900aRCRD";"ALBARRACIN";"CALLE";"V";"33";"baja";"";"";"";"Madrid";"Madrid";"28037";"1";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"446480";"4475948";"40.43245179226846";"-3.630989651897866";"";"";"";""
11576332;"Aula de estudio de Manoteras. Sala de estudio (Hortaleza)";"";"De lunes a domingo, de 9 a 14 y de 15 a 21 horas.  Cerrado 1, 5 y 6 de enero, 2 de mayo y 31 de diciembre.";"Aforo: 60 plazas Acceso a ordenadores Wifi";"Metro: Manoteras (línea 4)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=27ada5bf3137e710VgnVCM1000001d4a900aRCRD";"CUEVAS DEL ALMANZORA";"CALLE";"V";"187";"";"";"";"";"MADRID";"MADRID";"28033";"5";"APOSTOL SANTIAGO";"16";"HORTALEZA";"444197";"4480995";"40.477775164880356";"-3.6583397911756297";"605 757 373";"";"hor.upccps@madrid.es";"/contenido/entidadesYorganismos/SalasEstudioLectura"
94985;"Aula de Naturaleza Palacio Valdés";"";"De 9 a 14 horas de lunes a viernes según el Calendario Escolar.";"Centro donde se desarrollan actividades escolares complementarias de Ciencias Naturales dentro del Programa 'Madrid un Libro Abierto' dirigido exclusivamente a los centros escolares de Primaria y Secundaria del término municipal de Madrid. Situado en el término municipal de Tres Cantos.";"";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2668ad452e81c010VgnVCM1000000b205a0aRCRD";"COLMENAR VIEJO km 22,600";"CARRETERA";"V";"";"";"";"";"";"MADRID";"MADRID";"";"";"";"";"DISTRITO";"439661";"4490699";"";"";"608 803 173";"";"";""
5597531;"Aula de Naturaleza 'Casa de Campo'";"";"De 9 a 14 horas de lunes a viernes según el Calendario Escolar.";"Centro donde se desarrollan actividades escolares complementarias de Ciencias Naturales dentro del Programa 'Madrid un Libro Abierto' dirigido exclusivamente a los centros escolares de Primaria y Secundaria del término municipal de Madrid.";"Metro: Lago (línea 10), Alto de Extremadura (línea 6)Bus: 31, 33, 36, 39, 65";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d300afeb19407210VgnVCM2000000c205a0aRCRD";"HEXAGONOS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28011";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"437144";"4473866";"40.413043561437675";"-3.740857745296361";"915 260 188";"";"";""
10127337;"Aula Municipal de Formación de Personas Adultas. Distrito Centro.";"";"De lunes a jueves:    Mañanas de 08:30 a 13:00 horas. Tardes de 14:00 a 16:00 horas.   Viernes de 10 a 14:00 horas";"";"Metro: Embajadores. Lavapiés, Acacias    Bus: 34, 36, 41, 60, 119, 148, C1    Cercanías: Embajadores";"Programas Formativos:   Español para extranjeros.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01d5046411ae6510VgnVCM2000001f4a900aRCRD";"CASINO";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28005";"2";"EMBAJADORES";"1";"CENTRO";"440152";"4473128";"40.406617104441125";"-3.705325667737951";"91 539 63 10";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
5422896;"Aula Municipal de Formación de Personas Adultas. Distrito Chamberí";"";"De lunes a jueves:  mañanas de 10,15 a 12,15 horas tardes de 15,15 a 17,15 horas y de 18 a 20 horas";"";"Bus: 3, 7, 21, 37, 40 Metro: Alonso Martínez";"Programas Formativos:   LectoescrituraMatemáticas para la vidaEspañol para inmigrantes";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8060c2f841e3210VgnVCM2000000c205a0aRCRD";"ALMAGRO";"CALLE";"V";"5";"";"";"";"I.F.E. DEL GOBIERNO LOCAL DE MADRID";"MADRID";"MADRID";"28010";"4";"ALMAGRO";"7";"CHAMBERI";"441045";"4475554";"40.42852633195809";"-3.695038704917714";"917 001 548 - 917 001 552";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6599;"Aula Municipal de Formación de Personas Adultas. Distrito Ciudad Lineal.";"";"De lunes a jueves:   mañanas de 9:00 a 13:30 horas tardes de 16:00 a 18:00 horas   Viernes de 10 a 14:00 horas";"";"Bus: 15 , 28 , 110 , 113 , 210 Metro: La Elipa (L2)";"Programas Formativos:    Lectoescritura. Matemáticas para la vida. Español para extranjeros. Alfabetización digital.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe25821c3771c010VgnVCM1000000b205a0aRCRD";"SANTA FELICIDAD";"CALLE";"NUM";"39";"";"";"";"EN CENTRO CULTURAL ELIPA";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444837";"4475071";"40.42443536952662";"-3.650283533159248";"914 055 312";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6605;"Aula Municipal de Formación de Personas Adultas. Distrito San Blas - Canillejas.";"";"De lunes a jueves de 9 a 15:30 horas.  Viernes de 10 a 14:00 horas. (Cerrado temporalmente).";"";"Bus: 4 , 48, 106, 140. Metro: Alsacia (L2).";"Programas Formativos:   Lectoescritura.Matemáticas para la vida.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4555821c3771c010VgnVCM1000000b205a0aRCRD";"SAN ROMAN DEL VALLE";"CALLE";"NUM";"8";"";"";"";"EN CENTRO CULTURAL ANTONIO MACHADO";"MADRID";"MADRID";"28037";"4";"ARCOS";"20";"SAN BLAS-CANILLEJAS";"447249";"4474586";"40.420231627534996";"-3.6218113860909074";"913 135 294";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6602;"Aula Municipal de Formación de Personas Adultas. Distrito Villaverde. Calle Doctor Martín Arévalo.";"";"De lunes a jueves   mañanas de 9:00 a 13:30 horas. tardes de 16:00 a 18:00 horas.   Viernes de 10 a 14:00 horas. (Cerrado temporalmente).";"";"Bus: 22 , 86 , 130 , 131.";"Programas Formativos:   Español para extranjeros.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38c5821c3771c010VgnVCM1000000b205a0aRCRD";"DOCTOR MARTIN AREVALO";"CALLE";"V";"2";"";"";"";"CENTRO CULTURAL ÁGATA";"MADRID";"MADRID";"28021";"";"SAN ANDRES";"";"VILLAVERDE";"439827";"4466442";"40.34636268334182";"-3.708524395897377";"917 109 300";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
6603;"Aula Municipal de Formación de Personas Adultas. Distrito Villaverde. Plaza Los Pinazo.";"";"De lunes a jueves, de 9 a 13:30 horas y de 16:00 a 18:00 horas.  Viernes, de 10 a 14:00 horas";"";"Metro: San Cristóbal  Bus: 59 , 79";"Programas Formativos:   LectoescrituraMatemáticas para la vidaEspañol para inmigrantes";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ee5821c3771c010VgnVCM1000000b205a0aRCRD";"PINAZO";"PLAZA";"V";"9";"";"";"";"";"MADRID";"MADRID";"28021";"2";"SAN CRISTOBAL";"17";"VILLAVERDE";"441274";"4466022";"40.34268217960563";"-3.6914488300328197";"917 100 410";"";"";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos"
12726494;"AVALMADRID SGR";"AVALMADRID SGR es una Sociedad de Garantía Recíproca fundada con el propósito de promover y facilitar el acceso a la financiación de autónomos, emprendedores, pequeñas y medianas empresas (pymes) en la Comunidad de Madrid. Esta entidad financiera sin ánimo de lucro desempeña un papel crucial en el apoyo al crecimiento económico y la generación de empleo en la región. La función principal de AVALMADRID SGR es proporcionar avales y garantías a las pymes y emprendedores que buscan financiación. Estos avales actúan como respaldo para los préstamos que las empresas solicitan a las entidades financieras tradicionales, como bancos y cajas de ahorro. Al ofrecer esta garantía adicional, AVALMADRID ayuda a reducir el riesgo percibido por los prestamistas y, por lo tanto, aumenta las posibilidades de que las empresas obtengan la financiación necesaria en condiciones más favorables. Además de los avales financieros, AVALMADRID SGR otorga avales técnicos y fianzas frente a las Administraciones Públicas y terceros, en condiciones mucho más ventajosas que las ofrecidas por los bancos tradicionales. La entidad también proporciona asesoramiento personalizado a lo largo de todo el proceso de financiación, ayudando a las empresas a encontrar el producto financiero que mejor se adapte a sus necesidades y a solicitar y conseguir las subvenciones públicas disponibles. El Ayuntamiento de Madrid dentro del programa que está desarrollando para facilitar el acceso a liquidez a corto plazo y financiación a medio y largo plazo para autónomos y pymes, especialmente micropymes, mediante la colaboración con sociedades de garantía recíproca, ha adquirido en diciembre de 2024, participaciones sociales de AVALMADRID por importe de 4.654.264,20 euros, convirtiéndose en socio protector de la entidad, reforzando su capital, y con ello su solvencia. De esta manera, se apoya el compromiso de AVALMADRID SGR con el tejido empresarial madrileño que contribuye significativamente al fortalecimiento y crecimiento económico de Madrid.";"";"";"Metro: Diego de León (líneas 4, 5 y 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d28f6b5449ea5910VgnVCM2000001f4a900aRCRD";"TOREROS";"AVENIDA";"V";"3";"";"";"";"";"Madrid";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443051";"4475914";"40.431924564228375";"-3.6714092304695747";"915 777 270";"";"avalmadrid@avalmadrid.es";""
7131324;"Avalmadrid S.G.R.";"Avalmadrid, Sociedad de Garantía Recíproca,  es una entidad financiera constituida para financiar a los autónomos y las pequeñas y medianas empresas de la Comunidad de Madrid. Su objetivo es facilitar el acceso a una financiación preferente tanto en coste como en plazo, y otorgar avales y fianzas frente a las Administraciones Públicas, y ante terceros, en condiciones más ventajosas que la banca tradicional. Cuenta con una línea financiera de apoyo a los emprendedores, mejorando el acceso a préstamos para la puesta en marcha de nuevos proyectos empresariales, y con otra línea denominada Plan Impulsa Pyme, que cuenta con productos financieros ajustados a las posibles necesidades de liquidez de las pymes de la Comunidad de Madrid, con mayores plazos y mejores tipos de interés, y  con la correspondiente ayuda a su financiación: Póliza de crédito, préstamo tesorería, refinanciación y anticipo de subvenciones.";"";"";"Metro: Velázquez (Línea 4) Bus: 1, 9, 19, 21, 51, 53 y 74";"Gracias a los resultados de la entidad y a su capacidad de servir de forma eficiente a los empresarios, Avalmadrid ha consolidado su posición en el panorama nacional como una de las principales sociedades de garantía recíproca de España.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d5a4723f8e71410VgnVCM1000000b205a0aRCRD";"TOREROS";"AVENIDA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443051";"4475914";"40.431924564228375";"-3.6714092304695747";"902 400 209 - 915 777 270";"914 358 912";"avalmadrid@avalmadrid.es";""
7130899;"BAN madri+d.  Business Angels Network madri+d";"Red de inversores especializada en proyectos tecnológicos cuyo objetivo es facilitar el acceso a la financiación de nuevas empresas tecnológicas de la Comunidad de Madrid durante sus primeros años de vida.  BAN madri+d, a través de la Fundación madri+d, se constituye como un punto de encuentro entre inversores que buscan oportunidades de inversión y emprendedores de base tecnológica con necesidades de financiación en fases inicial  o semilla. Para ello, se realizan anualmente tres foros de inversión, en febrero, mayo y noviembre, en los que los emprendedores presentan públicamente sus planes de negocio. De igual modo, cada año se organiza un programa formativo para inversores.";"";"";"Metro: Nuñez de Balboa (L&amp;iuml;neas 5 y 9) Bus: 1, 9, 19, 51 y 74";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82962d16f1e71410VgnVCM1000000b205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"75";"";"";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"442108";"4476067";"40.43134999396394";"-3.683820582325562";"917 816 570";"";"inversores@madrimasd.org";""
13947;"Banco de España";"El Banco de España es una entidad de derecho público que desarrolla en España la función de banco central nacional. Tiene asimismo asignada la supervisión del sistema bancario español y la de otros intermediarios financieros que operan en España. Estas funciones se desarrollan en el marco institucional europeo, del que el Banco de España forma parte como integrante del Sistema Europeo de Bancos Centrales (SEBC) y del Eurosistema, así como del Mecanismo Único de Supervisión (MUS) y del Mecanismo Único de Resolución (MUR).";"De lunes a viernes: 8:30 a 14 horas  Sábados, domingos y festivos: cerrado Los servicios de atención al público sobre operativa de efectivo, deuda pública y Central de Información de Riesgos (CIR) se solicitarán con cita previa";"";"Metro: Banco de España (línea 2)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=487d995a8bf5d010VgnVCM2000000c205a0aRCRD";"ALCALA";"CALLE";"V";"48";"";"";"";"";"MADRID";"MADRID";"28014";"3";"CORTES";"1";"CENTRO";"441054";"4474478";"40.4188426330548";"-3.6948136260679987";"913 385 000";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"
7079637;"Banco Europeo de Inversiones";"";"";"";"Metro: Núñez de Balboa (líneas 5 y 9).  Bus: 1, 19, 51, 74, 9.  Bicimad: Estaciones 109 (calle José Ortega y Gasset, 30) y 88 (calle Velázquez, 75).  Aparcamiento: Velázquez Juan Bravo (58), calle Velázquez con Juan Bravo.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d70bc6677eaa0410VgnVCM1000000b205a0aRCRD";"JOSE ORTEGA Y GASSET";"CALLE";"V";"29";"5";"E";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"442067";"4475759";"40.43045395370815";"-3.6829980403565523";"914 311 340";"914 311 383";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/UnionEuropea"
7079555;"Banco Interamericano de Desarrollo (BID)";"";"";"";"Metro: La Latina (línea 5).  Bus: 148, 3, 60.  Bicimad: Estaciones 37 (plaza de San Francisco, 5), 38 (carrera de San Francisco, 1) y 166 (calle Segovia, 26).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c134e6fabcaa0410VgnVCM1000000b205a0aRCRD";"BAILEN";"CALLE";"V";"41";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439444";"4473732";"40.4120070185236";"-3.7137265181815424";"913 646 950 / 913 646 951";"";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/OtrosOrganismosInternacionales"
4275;"Banda Sinfónica Municipal de Madrid";"";"";"";"Metro: Alto de Extremadura (línea 6), Lago (línea 10)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c926821c3771c010VgnVCM1000000b205a0aRCRD";"PRINCIPAL";"AVENIDA";"V";"9";"";"";"";"Teatro Auditorio Casa de Campo";"MADRID";"MADRID";"28011";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"437121";"4473927";"40.41359310144815";"-3.7411161249274913";"";"";"direccionbsinfonica@madrid.es";""
10561180;"Barajas. Unidad de Participación Ciudadana y Cooperación Público Social";"";"";"";"Metro: Barajas (línea 8) Bus: 101, 105, 115";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa71a8b266c00610VgnVCM2000001f4a900aRCRD";"MERCURIO";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28042";"3";"CASCO H.BARAJAS";"21";"BARAJAS";"451025";"4480617";"40.47479357890764";"-3.577768444536064";"690  10 13 76";"";"bar.upccps@madrid.es";"/contenido/entidadesYorganismos/AyuntamientoMadrid/OtrasEntidadesAdministrativasAyto"
169452;"Base aérea de Cuatro Vientos";"";"";"";"Metro: Aviación Española (línea 10)  Cercanías Renfe: Las Águilas (línea C5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67f1ff632081c010VgnVCM1000000b205a0aRCRD";"AVIACION";"AVENIDA";"V";"14";"";"";"";"";"MADRID";"MADRID";"28054";"6";"CUATRO VIENTOS";"10";"LATINA";"433456";"4469939";"40.37738623250181";"-3.783892836175886";"916 493 000";"";"";"/contenido/entidadesYorganismos/TransportePublico/AeropuertosAerodromos"
3557;"Basílica Jesús de Medinaceli";"";"";"";"Metro: Antón Martín (línea 1), Banco de España (línea 2), Sevilla (línea 2), Sol (líneas 1,2,3)   Cercanías Renfe: Sol (C3, C4, C4a y C4b)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a64eef4d7f71c010VgnVCM1000000b205a0aRCRD";"JESUS";"PLAZA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28014";"3";"CORTES";"1";"CENTRO";"440983";"4473943";"40.41402616561857";"-3.6956012747015623";"914 299 375 /  914 296 893";"";"jesusmedinaceli@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3394;"Basílica La Milagrosa";"";"";"";"Metro: Alonso Cano (línea 7), Gregorio Marañón (líneas 7 y 10), Iglesia (línea 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53b313db5b71c010VgnVCM1000000b205a0aRCRD";"GARCIA DE PAREDES";"CALLE";"V";"45";"";"";"";"";"MADRID";"MADRID";"28010";"4";"ALMAGRO";"7";"CHAMBERI";"440994";"4476465";"40.43674573228548";"-3.6957127494319324";"914 473 248 / 914 473 249";"";"parroquialamilagrosa@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3371;"Basílica Pontificia de San Miguel";"";"";"";"Metro: Sol (líneas 1, 2 y 3), Tirso de Molina (línea 1), La Latina (línea 5) Sevilla (línea 2)  Cercanías Renfe: Sol (líneas C3, C4, C4a, y C4b)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c383d232e91f010VgnVCM1000000b205a0aRCRD";"SAN JUSTO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439790";"4473973";"40.41420531493721";"-3.7096614825254437";"915 484 011";"";"info@bsmiguel.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"
7902770;"Bibliometro";"El Bibliometro es un servicio de extensión bibliotecaria destinado al fomento de la lectura mediante el préstamo gratuito de libros en el Metro de Madrid.";"Apertura de lunes a viernes.  Horario: de 13:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.";"Datos de localización de los distintos módulos de Bibliometro.  Servicios:   Préstamo y devolución de libros. Acceda al  catálogo  para búsqueda de libros. Expedición del carné de Bibliotecas Públicas de Madrid. Pulse este enlace para acceder a las normas del servicio.";"";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d2cd4bdf66bb410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"";"MADRID";"MADRID";"";"";"";"";"";"";"";"";"";"910100424";"";"";"/contenido/entidadesYorganismos/Bibliometroybibliored"
11964392;"Bibliored Dolores Catarineu de Aravaca";"El Bibliored Dolores Catarineu de Aravaca se encuentra cerca del Aravaca Innovation Lab - Espacio de Lectura Dolores Catarineu. El Bibliored es un servicio de extensión bibliotecaria destinado al fomento de la lectura mediante el préstamo gratuito de libros, un proyecto similar al de Bibliometro pero en la superficie. El servicio gestionado por el Ayuntamiento de Madrid se centraliza en el Servicio de Gestión de Bibliotecas Públicas, localizado en la calle Conde Duque 9-11.";"Apertura de lunes a viernes.   Horario: de 13:30 a 20 horas.  Cerrado: festivos y los días 24 y 31 de diciembre.";"Servicios:   Préstamo y devolución de libros. Acceda al  catálogo  para búsqueda de libros. Expedición del carné de Bibliotecas Públicas de Madrid. Pulse  este enlace  para acceder a las normas del servicio.";"";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=edc5004b9e307810VgnVCM2000001f4a900aRCRD";"CAROLI";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"433467";"4478971";"40.45874611322162";"-3.7847137684669288";"917 400 882";"";"sgbibliotecaspublicas@madrid.es";"/contenido/entidadesYorganismos/Bibliometroybibliored"
